model,seed,pollutant,horizon,RMSE,MAE,R2,sMAPE,n
gru,43.0,NO2,72,16.544355392456055,13.02770709991455,0.006300793258536719,34.972259521484375,540
gru,43.0,O3,6,23.612138748168945,12.52271556854248,0.03137898043448628,71.53148651123047,540
gru,43.0,O3,24,25.456573486328125,13.479297637939453,-0.07424434824259474,69.7889633178711,540
gru,43.0,O3,72,25.728200912475586,13.975530624389648,-0.10886614756260515,75.74359130859375,540
gru,43.0,CO,6,0.5264425873756409,0.3070467710494995,0.06203893996237786,37.39143753051758,540
gru,43.0,CO,24,0.7350152134895325,0.5394032597541809,0.0030449310090613357,41.10406494140625,540
gru,43.0,CO,72,0.821521520614624,0.638541579246521,-0.24561234426356715,46.90247344970703,540
gru,43.0,SO2,6,4.816995143890381,3.279820442199707,-0.9944231716386793,31.168365478515625,540
gru,43.0,SO2,24,5.169636249542236,3.4784581661224365,0.22556155430479807,27.51821517944336,540
gru,43.0,SO2,72,5.010626792907715,3.377082586288452,0.25463396657230153,27.412137985229492,540
gru,44.0,PM2.5,6,25.108509063720703,17.481273651123047,-0.058309870018921295,46.97102355957031,540
gru,44.0,PM2.5,24,30.958723068237305,22.182449340820312,-0.6911116075859356,52.17771530151367,540
gru,44.0,PM2.5,72,36.19157409667969,28.613656997680664,-1.2913170971508494,60.59726333618164,540
gru,44.0,PM10,6,55.4248161315918,37.440818786621094,0.3223602274510997,41.07505798339844,540
gru,44.0,PM10,24,88.8140869140625,61.41498947143555,-0.07071245106433044,48.82648468017578,540
gru,44.0,PM10,72,100.45528411865234,74.77647399902344,-0.3750542681685918,57.27888870239258,540
gru,44.0,NO2,6,9.155738830566406,7.123109340667725,0.24219739385401762,29.119571685791016,540
gru,44.0,NO2,24,16.001405715942383,12.151341438293457,0.07912014699252679,32.926212310791016,540
gru,44.0,NO2,72,17.146041870117188,13.26746940612793,-0.06729141313259657,36.49186325073242,540
gru,44.0,O3,6,23.482685089111328,12.980189323425293,0.04197078383909714,73.64236450195312,540
gru,44.0,O3,24,24.202882766723633,13.318556785583496,0.02895939591028407,66.75089263916016,540
gru,44.0,O3,72,24.746564865112305,13.624786376953125,-0.025864981434925438,69.00111389160156,540
gru,44.0,CO,6,0.529753565788269,0.32404306530952454,0.05020365108768521,36.35125732421875,540
gru,44.0,CO,24,0.7828336358070374,0.5601330399513245,-0.1308939678411818,42.522804260253906,540
